@relation estados

@attribute palabras+ {si,no}
@attribute Npalabras+ numeric
@attribute palabras- {si,no}
@attribute Npalabras- numeric
@attribute adjetivosPersonalidad+ {si,no}
@attribute NadjetivosPersonalidad+ numeric
@attribute adjetivosPersonalidad- {si,no}
@attribute NadjetivosPersonalidad- numeric
@attribute adjetivos+ {si,no}
@attribute Nadjetivos+ numeric
@attribute adjetivos- {si,no}
@attribute Nadjetivos- numeric
@attribute sentimientos+ {si,no}
@attribute Nsentimientos+ numeric
@attribute sentimientos- {si,no}
@attribute Nsentimientos- numeric
@attribute palabrasClave- numeric
@attribute estado {malo,neutro,bueno}

@data
si,3,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,bueno
si,5,si,3,si,1,no,0,si,2,no,0,si,4,no,0,5,malo
si,8,si,5,no,0,no,0,si,4,si,1,si,4,si,1,14,malo
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,si,3,no,0,no,0,no,0,no,0,si,2,no,0,0,bueno
no,0,si,1,no,0,no,0,no,0,si,1,si,1,si,1,0,neutro
si,2,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
si,1,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,bueno
no,0,si,1,si,1,no,0,no,0,si,1,si,1,si,1,2,malo
si,7,si,3,no,0,no,0,no,0,no,0,si,2,no,0,3,malo
si,2,no,0,si,1,no,0,si,1,no,0,si,2,no,0,4,malo
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,7,no,0,no,0,no,0,si,1,no,0,no,0,no,0,3,malo
si,2,si,2,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
si,2,si,1,si,1,no,0,si,1,no,0,si,2,no,0,2,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,5,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,bueno
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,si,1,no,0,no,0,no,0,si,1,no,0,si,1,1,neutro
si,1,si,2,no,0,no,0,si,1,no,0,si,1,no,0,0,bueno
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,si,2,no,0,si,1,no,0,1,bueno
si,2,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
no,0,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,bueno
no,0,no,0,no,0,no,0,si,2,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,si,3,no,0,no,0,no,0,1,bueno
si,1,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,bueno
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,1,no,0,si,1,no,0,no,0,no,0,si,1,no,0,0,bueno
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
si,5,si,1,no,0,no,0,si,2,no,0,no,0,no,0,2,malo
si,3,si,4,no,0,no,0,si,1,si,1,si,1,si,1,6,malo
no,0,no,0,si,1,no,0,no,0,no,0,si,1,no,0,0,bueno
no,0,si,1,no,0,no,0,si,1,no,0,si,2,no,0,1,bueno
si,9,si,2,no,0,no,0,si,2,no,0,no,0,no,0,6,malo
si,2,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
si,1,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,bueno
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,3,si,3,si,1,si,1,no,0,si,1,si,1,si,1,3,malo
si,4,si,6,no,0,si,1,no,0,no,0,si,2,no,0,7,malo
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,3,no,0,si,1,no,0,si,1,no,0,si,2,0,malo
si,1,no,0,no,0,no,0,si,2,no,0,no,0,no,0,0,bueno
si,2,si,4,no,0,no,0,si,1,no,0,si,1,no,0,3,malo
si,7,si,3,no,0,no,0,si,1,no,0,no,0,no,0,0,malo
si,11,si,3,si,3,no,0,si,3,si,2,si,5,si,2,8,malo
si,2,si,3,no,0,si,2,no,0,no,0,no,0,si,2,2,malo
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,si,1,no,0,no,0,no,0,no,0,si,1,no,0,2,neutro
si,1,si,3,no,0,no,0,no,0,no,0,si,1,si,1,0,malo
no,0,si,2,no,0,no,0,no,0,no,0,si,2,no,0,0,bueno
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,bueno
si,2,si,2,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,si,1,no,0,no,0,si,2,no,0,si,2,no,0,1,bueno
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,si,1,no,0,no,0,no,0,3,neutro
si,5,si,5,si,1,si,2,si,2,no,0,si,3,si,2,1,malo
si,2,si,1,no,0,si,1,si,1,no,0,no,0,no,0,0,neutro
si,4,si,2,si,2,no,0,si,1,si,1,si,3,no,0,0,malo
no,0,si,3,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
no,0,si,2,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,2,si,7,no,0,no,0,si,1,si,1,no,0,si,3,9,malo
si,1,no,0,no,0,no,0,si,2,no,0,si,1,no,0,1,bueno
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,si,2,no,0,no,0,no,0,6,malo
si,3,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,3,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,1,si,1,no,0,no,0,no,0,si,1,no,0,1,bueno
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,25,si,11,si,4,no,0,si,6,si,2,si,7,no,0,20,malo
si,5,si,3,no,0,no,0,si,2,si,1,si,1,si,2,1,malo
si,4,si,8,si,1,no,0,no,0,si,2,no,0,no,0,7,malo
si,4,si,12,si,1,no,0,si,2,si,3,si,1,si,3,2,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,si,2,no,0,no,0,no,0,si,1,no,0,si,1,1,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,4,si,1,si,1,no,0,no,0,no,0,si,1,no,0,2,malo
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,5,si,1,si,1,no,0,si,1,no,0,si,1,no,0,5,malo
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,si,1,no,0,si,1,0,neutro
si,1,si,2,no,0,no,0,no,0,si,1,no,0,no,0,0,neutro
si,3,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,6,si,5,si,3,si,1,si,1,si,1,si,2,si,3,6,malo
si,1,no,0,si,1,no,0,si,1,no,0,si,1,no,0,0,bueno
si,10,si,9,si,2,no,0,si,2,si,2,si,7,si,2,1,malo
si,5,si,5,si,2,no,0,si,1,no,0,si,3,si,1,1,malo
si,19,si,16,no,0,si,1,si,8,si,1,si,7,si,2,7,malo
si,6,si,3,no,0,no,0,no,0,no,0,si,2,no,0,4,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,9,si,1,si,2,no,0,si,1,no,0,si,5,no,0,6,malo
si,11,si,4,no,0,no,0,si,2,no,0,si,2,si,1,3,malo
si,9,si,5,si,1,no,0,si,1,no,0,si,1,si,1,5,malo
si,1,si,2,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
si,15,si,5,si,4,no,0,si,1,si,1,si,4,si,2,5,malo
si,1,si,8,no,0,no,0,no,0,no,0,no,0,si,1,3,malo
si,2,si,4,si,1,no,0,no,0,no,0,si,2,no,0,2,malo
si,7,si,2,no,0,no,0,si,1,no,0,si,1,si,1,0,malo
si,3,si,1,no,0,no,0,no,0,no,0,si,1,no,0,1,neutro
si,20,si,10,si,1,no,0,si,2,si,1,si,6,no,0,10,malo
si,13,si,5,si,3,no,0,no,0,no,0,si,4,no,0,9,malo
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,3,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,1,no,0,no,0,no,0,no,0,si,1,no,0,1,neutro
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,3,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,6,si,2,si,1,no,0,si,2,si,1,si,2,si,1,4,malo
si,16,si,6,si,1,si,2,no,0,si,1,si,3,si,1,4,malo
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,7,si,2,si,1,no,0,si,2,no,0,si,1,no,0,2,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,7,no,0,no,0,no,0,si,1,no,0,si,1,no,0,2,malo
si,2,si,3,no,0,no,0,si,1,si,2,si,1,si,1,2,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,3,no,0,no,0,no,0,no,0,no,0,si,2,no,0,1,bueno
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,9,no,0,si,1,no,0,si,4,si,1,si,2,no,0,2,malo
si,2,si,2,no,0,no,0,no,0,no,0,si,1,no,0,1,neutro
si,3,si,1,no,0,no,0,no,0,no,0,no,0,no,0,3,malo
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,11,si,4,si,1,no,0,si,3,si,1,si,5,si,1,2,malo
si,5,si,3,si,1,no,0,si,1,no,0,no,0,no,0,2,malo
no,0,si,2,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,12,si,4,no,0,no,0,si,1,si,1,no,0,no,0,8,malo
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,4,si,2,si,1,no,0,no,0,si,1,si,2,si,1,2,malo
si,3,si,2,no,0,no,0,si,1,si,1,no,0,si,1,2,malo
no,0,no,0,si,1,no,0,no,0,no,0,si,1,no,0,0,bueno
no,0,no,0,si,1,no,0,no,0,no,0,si,1,no,0,0,bueno
si,7,no,0,si,2,no,0,si,1,no,0,no,0,no,0,0,bueno
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,2,si,2,no,0,si,1,si,1,si,1,si,1,si,1,1,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,3,si,6,si,1,no,0,si,1,si,2,no,0,si,1,3,malo
si,10,si,6,si,3,no,0,si,2,si,1,si,3,si,1,5,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,si,1,no,0,no,0,0,neutro
si,2,si,1,si,1,no,0,si,1,si,1,si,1,si,1,2,malo
si,1,si,1,no,0,no,0,si,2,no,0,si,1,no,0,3,malo
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
si,1,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
si,20,si,2,si,3,si,1,no,0,no,0,si,5,si,1,7,malo
si,21,si,14,no,0,no,0,si,5,si,1,si,3,si,2,5,malo
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,3,si,2,no,0,no,0,no,0,no,0,si,1,no,0,2,malo
si,10,si,3,no,0,no,0,si,3,no,0,si,3,si,2,1,malo
si,4,si,6,no,0,si,1,si,2,si,3,si,2,si,1,10,malo
si,3,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,si,3,no,0,no,0,si,1,no,0,no,0,no,0,4,malo
si,8,no,0,no,0,no,0,si,1,si,1,no,0,si,1,1,malo
si,4,no,0,si,1,no,0,no,0,no,0,si,1,no,0,0,bueno
si,3,si,1,no,0,no,0,si,3,no,0,si,2,no,0,1,malo
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,3,si,2,no,0,no,0,si,3,no,0,si,1,no,0,1,malo
si,4,si,1,si,1,no,0,no,0,no,0,no,0,no,0,2,malo
si,2,si,2,no,0,si,1,no,0,no,0,no,0,no,0,1,neutro
si,4,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,bueno
si,1,si,4,no,0,si,1,no,0,si,1,si,1,si,1,2,malo
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,si,2,no,0,no,0,no,0,no,0,si,1,no,0,0,neutro
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,si,1,no,0,2,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,3,si,1,no,0,no,0,si,1,no,0,si,2,no,0,6,malo
si,2,no,0,no,0,no,0,no,0,no,0,si,1,no,0,2,neutro
si,2,si,2,no,0,no,0,si,2,no,0,si,1,no,0,1,bueno
si,3,si,1,si,1,no,0,si,1,no,0,si,1,no,0,3,malo
si,9,si,2,no,0,no,0,si,2,no,0,no,0,si,2,6,malo
si,6,si,3,si,1,no,0,si,2,no,0,si,3,si,2,2,malo
si,3,no,0,no,0,no,0,si,1,no,0,si,1,no,0,3,malo
si,2,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,7,si,11,si,2,no,0,si,1,si,1,si,3,no,0,8,malo
si,4,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,bueno
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,7,si,7,si,2,no,0,si,1,si,1,si,2,si,1,4,malo
si,1,si,1,si,1,no,0,no,0,no,0,si,1,no,0,0,bueno
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,4,no,0,no,0,no,0,si,2,no,0,si,1,no,0,2,malo
no,0,si,1,no,0,no,0,no,0,no,0,no,0,si,1,1,neutro
no,0,si,2,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,1,no,0,no,0,no,0,no,0,si,1,no,0,5,malo
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,3,si,2,si,1,no,0,si,2,no,0,no,0,no,0,0,bueno
si,6,no,0,si,1,no,0,si,2,no,0,si,4,no,0,0,malo
si,3,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,1,no,0,no,0,si,1,si,1,no,0,si,1,2,malo
si,1,si,1,no,0,no,0,no,0,no,0,no,0,si,1,2,neutro
si,2,si,1,no,0,no,0,no,0,si,1,no,0,si,1,2,malo
si,1,si,2,no,0,no,0,no,0,no,0,si,1,no,0,3,malo
si,1,si,1,no,0,no,0,si,1,no,0,no,0,no,0,3,malo
no,0,si,2,si,1,si,1,no,0,no,0,si,1,si,1,0,malo
si,1,si,2,si,1,no,0,si,2,no,0,si,1,no,0,4,malo
si,2,si,2,no,0,no,0,si,1,no,0,no,0,no,0,2,malo
si,1,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,si,1,no,0,no,0,no,0,no,0,1,neutro
si,3,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,bueno
si,2,si,3,no,0,no,0,no,0,si,2,no,0,si,1,2,malo
si,3,no,0,no,0,no,0,si,1,no,0,si,1,no,0,1,bueno
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,3,malo
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,si,1,no,0,no,0,no,0,no,0,si,1,no,0,4,malo
si,1,no,0,no,0,no,0,no,0,no,0,si,1,no,0,1,neutro
si,5,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,1,no,0,no,0,no,0,si,1,no,0,si,1,0,neutro
si,6,si,2,si,1,no,0,si,2,no,0,si,1,no,0,8,malo
no,0,si,1,no,0,no,0,no,0,si,1,si,1,si,1,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,4,neutro
si,1,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
si,1,si,1,no,0,no,0,si,1,si,1,si,1,si,1,3,malo
si,1,si,1,no,0,no,0,si,1,no,0,si,2,no,0,1,bueno
si,1,si,2,no,0,si,1,si,1,si,1,si,2,si,1,1,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
si,1,si,1,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
no,0,si,3,si,1,no,0,no,0,si,1,si,1,si,1,3,malo
si,1,si,1,no,0,si,1,si,1,no,0,no,0,no,0,0,neutro
si,1,si,4,no,0,si,2,no,0,no,0,no,0,no,0,4,malo
si,3,si,2,no,0,no,0,no,0,no,0,si,2,si,1,2,malo
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,8,no,0,si,2,no,0,no,0,no,0,si,3,si,1,3,malo
si,5,no,0,no,0,no,0,si,1,no,0,si,1,no,0,3,malo
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,19,si,7,si,2,si,1,si,4,si,1,si,3,si,1,5,malo
si,9,si,2,si,1,no,0,si,1,no,0,si,4,no,0,2,malo
si,1,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,7,si,1,si,5,no,0,si,2,no,0,si,4,no,0,6,malo
si,17,si,1,si,6,no,0,si,2,no,0,si,10,no,0,1,bueno
no,0,no,0,no,0,no,0,no,0,no,0,si,2,no,0,1,bueno
si,1,si,1,si,1,no,0,no,0,no,0,si,2,no,0,1,bueno
si,2,no,0,si,1,no,0,no,0,no,0,si,2,no,0,2,bueno
si,1,si,5,no,0,no,0,no,0,si,1,no,0,si,2,2,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,neutro
si,2,si,4,no,0,si,1,si,1,no,0,si,1,no,0,1,malo
si,7,si,1,si,1,no,0,si,2,no,0,no,0,no,0,7,malo
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
si,2,si,4,no,0,no,0,no,0,no,0,no,0,no,0,1,malo
si,3,si,1,si,1,no,0,si,1,no,0,si,1,no,0,3,malo
si,1,si,2,no,0,no,0,no,0,no,0,no,0,si,1,1,neutro
si,5,no,0,no,0,no,0,si,1,no,0,si,1,no,0,2,bueno
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,3,si,1,si,1,no,0,si,1,no,0,si,1,no,0,0,bueno
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,3,si,3,no,0,no,0,no,0,no,0,si,3,si,1,0,malo
si,2,si,3,no,0,no,0,no,0,no,0,si,3,si,2,2,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,13,si,1,si,3,no,0,si,2,no,0,si,2,no,0,6,malo
si,4,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,7,si,13,si,1,no,0,si,1,no,0,si,1,no,0,3,malo
si,8,si,4,si,1,si,1,si,2,no,0,si,3,si,1,2,malo
si,3,si,2,no,0,no,0,si,1,si,1,si,1,no,0,5,malo
si,4,si,1,si,1,no,0,no,0,no,0,si,1,no,0,0,bueno
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,3,si,1,no,0,no,0,si,1,no,0,si,1,si,1,2,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,5,si,2,si,1,no,0,si,3,no,0,si,1,no,0,3,malo
si,20,si,7,si,1,si,1,si,4,si,2,si,5,si,2,17,malo
si,37,si,21,si,6,no,0,si,9,si,2,si,12,si,3,27,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,4,si,2,no,0,no,0,no,0,no,0,si,1,no,0,2,malo
si,8,si,4,si,1,no,0,no,0,no,0,si,1,no,0,3,malo
si,4,si,1,si,2,no,0,si,1,no,0,si,3,no,0,2,malo
si,3,si,3,no,0,no,0,si,1,si,2,no,0,si,1,5,malo
si,5,si,2,si,1,no,0,si,2,si,1,si,2,si,1,1,malo
si,26,si,3,si,4,no,0,si,5,no,0,si,6,si,1,9,malo
no,0,si,1,no,0,si,1,no,0,no,0,no,0,no,0,1,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,4,no,0,si,1,no,0,si,1,no,0,si,1,2,malo
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,32,si,9,si,3,no,0,si,5,si,4,si,8,si,2,19,malo
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,si,1,si,1,no,0,si,1,no,0,1,bueno
si,1,si,1,si,1,no,0,no,0,no,0,si,1,no,0,2,bueno
si,11,si,5,si,1,si,1,si,1,no,0,si,2,no,0,5,malo
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,7,si,2,no,0,no,0,si,6,si,1,si,2,si,1,2,malo
si,11,si,4,si,4,no,0,si,5,no,0,si,3,si,1,10,malo
si,2,si,1,si,1,no,0,no,0,no,0,si,1,no,0,1,bueno
si,1,si,3,no,0,no,0,no,0,si,1,no,0,si,1,2,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,si,2,no,0,no,0,no,0,no,0,si,1,no,0,0,neutro
si,2,si,2,no,0,no,0,no,0,si,1,si,1,no,0,2,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,50,si,45,si,3,no,0,si,10,si,7,si,15,si,11,28,bueno
si,1,no,0,si,1,no,0,no,0,no,0,si,1,no,0,0,bueno
si,2,si,1,no,0,no,0,no,0,si,1,si,1,si,1,1,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,8,si,2,si,1,no,0,si,1,no,0,si,1,no,0,8,malo
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,3,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,3,si,1,no,0,no,0,si,2,no,0,si,2,no,0,4,malo
no,0,si,2,no,0,no,0,no,0,si,1,si,1,si,1,1,malo
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,no,0,si,1,no,0,no,0,no,0,no,0,0,neutro
si,4,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,bueno
si,2,no,0,si,1,no,0,no,0,no,0,si,1,no,0,4,malo
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,4,no,0,no,0,si,1,si,1,no,0,si,1,2,malo
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,2,no,0,no,0,no,0,no,0,no,0,no,0,3,malo
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
